0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250
28.624;28.618;28.613;28.587;28.559;28.528;28.497;28.473;28.448;28.41;28.374;28.347;28.292;28.219;28.189;28.12;28.103;28.073;28.059;28.041;28.038;28.046;28.069;28.124;28.198;28.286;28.418;28.596;28.786;28.786;28.786;28.791;28.558;28.409;28.355;28.308;28.27;28.224;28.201;28.181;28.142;28.124;28.086;28.072;28.078;28.05;27.948;27.852;27.821;27.803;27.739;27.579;27.485;27.441;27.401;27.342;27.284;27.232;27.188;27.15;27.105;27.063;27.01;26.967;26.928;26.89;26.838;26.8;26.743;26.713;26.659;26.614;26.56;26.513;26.482;26.457;26.433;26.405;26.339;26.32;26.333;26.32;26.288;26.257;26.23;26.214;26.206;26.194;26.199;26.235;26.294;26.366;26.454;26.575;26.74;26.74;26.74;26.74;26.74;26.74;26.74;26.482;26.248;26.169;26.099;25.993;25.877;25.819;25.774;25.714;25.683;25.65;25.599;25.557;25.487;25.442;25.397;25.373;25.298;25.198;25.14;25.104;25.064;25.01;24.978;24.937;24.909;24.864;24.839;24.803;24.783;24.761;24.732;24.699;24.678;24.638;24.616;24.591;24.546;24.53;24.507;24.49;24.464;24.458;24.465;24.471;24.495;24.561;24.679;24.917;24.917;24.917;24.917;24.917;24.917;24.686;24.025;23.798;23.796;23.851;23.832;23.805;23.752;23.691;23.641;23.593;23.536;23.526;23.523;23.559;23.644;23.775;23.941;24.143;24.038;23.641;23.495;23.438;23.4;23.37;23.347;23.338;23.325;23.291;23.267;23.239;23.214;23.186;23.166;23.136;23.117;23.095;23.083;23.046;23.02;22.991;22.957;22.927;22.882;22.855;22.812;22.79;22.756;22.716;22.676;22.643;22.607;22.575;22.552;22.514;22.464;22.419;22.393;22.369;22.296;22.206;22.159;22.111;22.074;22.001;21.946;21.886;21.828;21.767;21.692;21.634;21.552;21.482;21.374;21.268;21.177;21.101;21.058;21.056;21.028;21.003;20.962;20.933;20.918;20.919;20.892;20.843;20.818;20.825;20.837;20.837;20.81;20.795;20.769;20.777;
28.486;28.464;28.437;28.43;28.422;28.387;28.347;28.308;28.284;28.249;28.19;28.147;28.107;28.038;27.986;27.926;27.883;27.841;27.81;27.791;27.761;27.753;27.742;27.755;27.782;27.823;27.895;28.021;28.096;28.041;28.031;28.048;28.059;28.065;28.047;27.999;27.958;27.892;27.853;27.837;27.812;27.712;27.595;27.532;27.484;27.44;27.383;27.309;27.259;27.211;27.164;27.121;27.073;27.026;26.98;26.936;26.896;26.854;26.807;26.765;26.734;26.684;26.654;26.612;26.574;26.548;26.518;26.476;26.443;26.409;26.387;26.343;26.3;26.263;26.252;26.2;26.154;26.092;25.987;25.966;25.944;25.911;25.88;25.837;25.784;25.744;25.692;25.631;25.587;25.539;25.472;25.448;25.409;25.363;25.317;25.335;25.394;25.429;25.503;25.626;25.808;26.013;25.776;25.61;25.594;25.566;25.507;25.461;25.404;25.329;25.275;25.215;25.154;25.099;25.042;24.987;24.935;24.887;24.844;24.806;24.743;24.711;24.677;24.653;24.62;24.586;24.573;24.56;24.555;24.551;24.555;24.582;24.606;24.654;24.747;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.86;24.537;24.105;23.875;23.811;23.744;23.678;23.618;23.552;23.472;23.403;23.353;23.292;23.283;23.255;23.258;23.283;23.316;23.344;23.388;23.445;23.466;23.468;23.448;23.412;23.388;23.393;23.374;23.332;23.302;23.279;23.246;23.232;23.194;23.168;23.143;23.113;23.091;23.064;23.034;23.009;22.97;22.958;22.933;22.891;22.872;22.847;22.817;22.78;22.702;22.63;22.593;22.556;22.523;22.45;22.397;22.359;22.313;22.255;22.215;22.153;22.112;22.049;22.001;21.946;21.889;21.821;21.76;21.679;21.601;21.507;21.419;21.347;21.263;21.176;21.12;21.072;21.06;21.03;21.023;20.976;20.942;20.939;20.929;20.918;20.885;20.86;20.843;20.869;20.878;20.86;20.831;20.835;20.841;
28.768;28.739;28.745;28.723;28.696;28.653;28.619;28.591;28.563;28.514;28.483;28.434;28.375;28.312;28.268;28.209;28.136;28.103;28.03;27.993;27.949;27.907;27.895;27.878;27.888;27.908;27.952;28.021;28.128;28.222;28.263;28.239;28.245;28.228;28.177;28.118;28.053;27.956;27.884;27.839;27.79;27.733;27.678;27.635;27.587;27.55;27.493;27.45;27.407;27.361;27.316;27.271;27.21;27.162;27.134;27.088;27.054;27.02;26.978;26.948;26.927;26.904;26.875;26.863;26.862;26.838;26.798;26.773;26.774;26.773;26.749;26.708;26.707;26.7;26.683;26.509;26.346;26.284;26.163;26.104;26.066;26.017;25.972;25.929;25.889;25.859;25.862;25.862;25.87;25.911;25.981;26.138;26.292;26.535;26.887;26.887;26.887;26.887;26.887;26.887;26.887;26.887;26.553;26.289;26.229;26.128;26.049;25.996;25.944;25.889;25.831;25.788;25.733;25.675;25.628;25.587;25.533;25.489;25.46;25.401;25.38;25.339;25.307;25.274;25.235;25.202;25.173;25.145;25.103;25.085;25.085;25.085;24.98;24.933;24.896;24.839;24.783;24.732;24.668;24.571;24.505;24.433;24.354;24.273;24.177;24.085;23.979;23.904;23.83;23.788;23.799;23.819;23.836;23.86;23.899;23.964;24.029;24.14;24.159;23.98;23.821;23.75;23.672;23.598;23.534;23.474;23.417;23.363;23.358;23.363;23.378;23.411;23.505;23.624;23.623;23.509;23.505;23.546;23.523;23.493;23.458;23.439;23.421;23.382;23.346;23.315;23.28;23.251;23.22;23.19;23.159;23.136;23.105;23.085;23.061;23.026;22.985;22.941;22.922;22.896;22.847;22.781;22.734;22.695;22.659;22.625;22.577;22.528;22.498;22.442;22.394;22.356;22.316;22.269;22.22;22.161;22.112;22.055;21.997;21.939;21.886;21.812;21.758;21.692;21.603;21.527;21.44;21.352;21.263;21.163;21.088;21.047;21.01;20.996;21.008;20.979;20.948;20.921;20.907;20.918;20.892;20.867;20.831;20.814;20.802;20.792;20.771;20.763;20.758;20.788;
28.595;28.565;28.541;28.521;28.495;28.454;28.416;28.376;28.323;28.269;28.212;28.147;28.087;28.05;28.006;27.936;27.886;27.851;27.808;27.796;27.764;27.748;27.758;27.786;27.841;27.905;28.026;28.177;28.351;28.399;28.092;27.999;27.95;27.886;27.829;27.746;27.69;27.622;27.561;27.511;27.446;27.408;27.36;27.304;27.261;27.232;27.186;27.153;27.1;27.053;27.019;26.967;26.923;26.885;26.848;26.813;26.786;26.747;26.725;26.697;26.67;26.623;26.577;26.546;26.522;26.497;26.444;26.411;26.375;26.349;26.317;26.271;26.232;26.177;26.122;26.05;25.942;25.839;25.689;25.624;25.625;25.606;25.587;25.591;25.616;25.71;25.846;26.068;26.322;26.665;26.665;26.665;26.665;26.665;26.665;26.665;26.665;26.665;26.665;26.665;26.665;26.665;26.338;26.07;26.077;26.083;26.042;25.98;25.913;25.867;25.802;25.748;25.691;25.631;25.585;25.535;25.485;25.45;25.397;25.368;25.338;25.301;25.287;25.257;25.235;25.204;25.178;25.172;25.115;25.025;24.973;24.931;24.899;24.839;24.79;24.741;24.684;24.618;24.581;24.531;24.495;24.457;24.433;24.433;24.421;24.433;24.459;24.521;24.669;24.9;24.9;24.9;24.9;24.9;24.9;24.9;24.9;24.9;24.9;24.672;24.208;23.896;23.739;23.665;23.591;23.494;23.419;23.374;23.366;23.359;23.366;23.383;23.421;23.475;23.569;23.66;23.725;23.702;23.671;23.638;23.607;23.575;23.544;23.509;23.472;23.438;23.413;23.38;23.345;23.316;23.29;23.22;23.144;23.109;23.082;23.055;22.994;22.947;22.914;22.885;22.864;22.83;22.805;22.763;22.734;22.689;22.655;22.6;22.569;22.526;22.466;22.428;22.378;22.329;22.286;22.228;22.176;22.128;22.066;22.018;21.964;21.913;21.862;21.795;21.674;21.586;21.491;21.408;21.317;21.216;21.161;21.134;21.108;21.082;21.085;21.058;21.032;21.014;20.983;20.956;20.929;20.9;20.88;20.859;20.829;20.792;20.764;20.734;20.716;20.714;
29.021;29.002;28.964;28.908;28.855;28.79;28.73;28.688;28.655;28.619;28.563;28.496;28.449;28.417;28.393;28.335;28.286;28.24;28.188;28.157;28.127;28.097;28.105;28.135;28.194;28.25;28.342;28.355;28.391;28.403;28.369;28.333;28.298;28.252;28.179;28.121;28.054;27.992;27.935;27.877;27.817;27.78;27.737;27.693;27.649;27.607;27.571;27.532;27.495;27.463;27.431;27.382;27.346;27.312;27.29;27.259;27.19;27.131;27.095;27.062;27.047;27.015;26.99;26.966;26.948;26.929;26.899;26.884;26.86;26.827;26.793;26.757;26.694;26.649;26.581;26.448;26.304;26.124;25.946;25.872;25.884;25.819;25.781;25.736;25.716;25.733;25.812;25.901;26.005;26.161;26.386;26.682;26.682;26.682;26.682;26.682;26.682;26.682;26.682;26.682;26.928;26.329;26.087;26.103;26.28;26.376;26.358;26.274;26.22;26.162;26.105;26.061;26.012;25.958;25.913;25.879;25.834;25.802;25.772;25.704;25.637;25.603;25.582;25.559;25.53;25.497;25.467;25.429;25.391;25.353;25.353;25.353;25.353;25.353;25.353;25.353;24.942;24.868;24.786;24.708;24.634;24.555;24.483;24.389;24.311;24.222;24.134;24.044;24.001;23.952;23.929;23.906;23.896;23.882;23.872;23.848;23.823;23.805;23.764;23.737;23.716;23.704;23.677;23.628;23.578;23.538;23.511;23.485;23.433;23.442;23.464;23.474;23.56;23.672;23.774;23.83;23.838;23.826;23.81;23.786;23.753;23.727;23.689;23.639;23.616;23.584;23.529;23.436;23.388;23.337;23.3;23.245;23.211;23.168;23.131;23.106;23.077;23.061;23.033;23.012;22.98;22.948;22.921;22.884;22.851;22.814;22.773;22.729;22.692;22.637;22.596;22.559;22.508;22.472;22.419;22.355;22.318;22.267;22.212;22.139;22.029;21.961;21.908;21.844;21.78;21.677;21.6;21.507;21.397;21.314;21.262;21.241;21.218;21.191;21.153;21.125;21.095;21.064;21.04;21.044;21.015;20.992;20.972;20.961;20.935;20.9;20.876;20.849;20.842;20.839;
29.093;29.043;29.002;28.981;28.95;28.917;28.858;28.803;28.769;28.737;28.704;28.649;28.609;28.563;28.551;28.495;28.428;28.396;28.366;28.339;28.308;28.284;28.292;28.312;28.339;28.387;28.464;28.564;28.676;28.71;28.656;28.601;28.541;28.474;28.418;28.349;28.296;28.246;28.192;28.139;28.102;28.062;28.03;27.992;27.96;27.946;27.9;27.849;27.802;27.78;27.747;27.7;27.643;27.604;27.574;27.537;27.519;27.48;27.47;27.448;27.423;27.408;27.399;27.378;27.359;27.346;27.31;27.29;27.243;27.22;27.185;27.136;27.072;27.002;26.887;26.745;26.547;26.313;26.088;26.0;25.959;25.915;25.891;25.823;25.759;25.719;25.732;25.714;25.691;25.658;25.643;25.659;25.634;25.621;25.609;25.615;25.613;25.633;25.662;25.713;25.8;25.886;25.999;26.123;26.236;26.338;26.405;26.382;26.332;26.272;26.197;26.15;26.097;26.056;25.983;25.886;25.852;25.811;25.775;25.739;25.7;25.67;25.659;25.628;25.59;25.565;25.527;25.497;25.452;25.409;25.409;25.409;25.409;25.409;25.409;25.409;24.97;24.901;24.829;24.752;24.69;24.616;24.544;24.46;24.376;24.286;24.194;24.134;24.079;24.041;24.014;23.978;23.954;23.94;23.912;23.873;23.835;23.792;23.745;23.7;23.667;23.615;23.586;23.586;23.548;23.522;23.488;23.494;23.513;23.543;23.565;23.614;23.74;23.868;23.928;23.944;23.934;23.915;23.897;23.885;23.842;23.8;23.73;23.673;23.636;23.58;23.537;23.494;23.432;23.388;23.355;23.315;23.265;23.229;23.204;23.171;23.151;23.114;23.095;23.077;23.044;23.017;22.98;22.953;22.926;22.889;22.849;22.806;22.776;22.738;22.658;22.582;22.522;22.478;22.416;22.357;22.293;22.243;22.179;22.134;22.077;22.018;21.969;21.901;21.827;21.754;21.655;21.514;21.41;21.316;21.277;21.231;21.196;21.177;21.152;21.13;21.126;21.11;21.096;21.081;21.056;21.032;21.033;21.02;21.003;20.978;20.966;20.959;20.955;20.954;
29.122;29.073;29.042;29.012;28.976;28.928;28.876;28.812;28.79;28.771;28.731;28.675;28.636;28.601;28.597;28.542;28.481;28.46;28.439;28.417;28.391;28.39;28.393;28.427;28.472;28.55;28.662;28.815;28.896;28.769;28.708;28.655;28.61;28.562;28.503;28.447;28.405;28.358;28.305;28.278;28.243;28.198;28.136;28.084;28.05;28.03;28.006;27.975;27.933;27.901;27.884;27.851;27.826;27.789;27.761;27.723;27.7;27.673;27.644;27.616;27.586;27.57;27.545;27.521;27.485;27.447;27.434;27.396;27.334;27.286;27.226;27.182;27.126;27.015;26.879;26.703;26.475;26.211;25.962;25.865;25.837;25.836;25.819;25.781;25.749;25.745;25.741;25.736;25.735;25.732;25.755;25.761;25.792;25.848;25.904;25.997;26.141;26.323;26.562;26.833;26.833;26.833;26.845;26.425;26.308;26.383;26.413;26.376;26.322;26.253;26.175;26.116;26.051;26.008;25.957;25.903;25.866;25.824;25.797;25.76;25.731;25.706;25.679;25.645;25.613;25.584;25.545;25.508;25.461;25.419;25.419;25.419;25.419;25.419;25.419;25.419;25.419;24.97;24.884;24.79;24.714;24.66;24.605;24.526;24.391;24.309;24.236;24.158;24.121;24.081;24.069;24.039;23.985;23.95;23.911;23.861;23.807;23.758;23.731;23.7;23.647;23.598;23.561;23.564;23.573;23.554;23.541;23.581;23.607;23.682;23.762;23.874;23.955;24.003;24.036;23.998;23.989;23.973;23.953;23.907;23.861;23.825;23.775;23.737;23.688;23.632;23.583;23.529;23.484;23.437;23.384;23.355;23.307;23.29;23.258;23.235;23.208;23.18;23.16;23.148;23.124;23.082;23.049;23.03;23.001;22.95;22.855;22.792;22.761;22.707;22.65;22.584;22.532;22.49;22.433;22.372;22.314;22.255;22.196;22.14;22.079;22.022;21.941;21.868;21.757;21.656;21.532;21.426;21.314;21.248;21.18;21.183;21.165;21.157;21.128;21.091;21.082;21.062;21.041;21.046;21.054;21.034;21.016;21.015;21.007;20.989;20.978;20.966;20.95;20.977;
29.177;29.12;29.068;29.046;29.025;28.994;28.946;28.898;28.891;28.873;28.843;28.796;28.747;28.712;28.668;28.631;28.591;28.579;28.587;28.601;28.614;28.671;28.79;28.919;28.919;28.919;28.919;28.995;28.976;28.938;28.917;28.878;28.796;28.704;28.65;28.614;28.572;28.509;28.471;28.443;28.409;28.368;28.341;28.313;28.294;28.255;28.232;28.21;28.178;28.164;28.138;28.105;28.079;28.043;28.015;27.981;27.943;27.914;27.889;27.84;27.826;27.808;27.81;27.792;27.769;27.726;27.68;27.65;27.595;27.532;27.464;27.368;27.259;27.12;26.94;26.786;26.595;26.314;26.043;25.959;25.926;25.891;25.86;25.828;25.8;25.786;25.768;25.749;25.765;25.761;25.776;25.805;25.816;25.833;25.884;25.923;25.98;26.075;26.18;26.323;26.515;26.739;26.759;26.454;26.394;26.463;26.475;26.425;26.371;26.308;26.243;26.187;26.129;26.079;26.033;25.99;25.94;25.903;25.884;25.835;25.812;25.792;25.747;25.726;25.698;25.668;25.632;25.602;25.563;25.502;25.502;25.502;25.502;25.502;25.502;25.502;24.968;24.908;24.84;24.746;24.692;24.63;24.57;24.521;24.459;24.392;24.337;24.273;24.243;24.213;24.176;24.149;24.107;24.054;23.987;23.93;23.88;23.818;23.8;23.782;23.763;23.706;23.689;23.698;23.71;23.712;23.725;23.795;23.906;23.954;24.019;24.106;24.17;24.188;24.185;24.167;24.142;24.102;24.071;24.028;23.989;23.942;23.892;23.847;23.796;23.752;23.707;23.663;23.607;23.571;23.534;23.497;23.464;23.425;23.415;23.383;23.321;23.263;23.227;23.19;23.174;23.118;23.075;23.048;23.011;22.975;22.929;22.889;22.836;22.786;22.725;22.68;22.622;22.562;22.499;22.454;22.382;22.31;22.237;22.177;22.103;22.022;21.921;21.821;21.711;21.579;21.414;21.339;21.292;21.279;21.277;21.262;21.237;21.22;21.204;21.181;21.161;21.13;21.114;21.101;21.084;21.073;21.048;21.035;21.033;21.023;21.029;21.017;21.02;21.015;
28.971;28.917;28.88;28.854;28.811;28.766;28.729;28.679;28.632;28.636;28.615;28.606;28.596;28.631;28.65;28.677;28.741;28.812;28.947;29.11;29.308;29.54;29.829;30.176;29.752;29.051;28.779;28.722;28.739;28.719;28.679;28.642;28.602;28.569;28.526;28.489;28.455;28.421;28.385;28.353;28.327;28.292;28.263;28.251;28.215;28.202;28.177;28.142;28.117;28.096;28.055;28.04;28.013;27.998;27.946;27.905;27.866;27.892;27.881;27.845;27.804;27.767;27.718;27.685;27.647;27.597;27.558;27.488;27.437;27.357;27.268;27.175;27.051;26.911;26.744;26.541;26.308;26.028;25.754;25.704;25.701;25.722;25.738;25.749;25.805;25.872;25.959;26.092;26.243;26.454;26.734;26.734;26.734;26.734;26.734;26.734;26.734;26.734;26.734;26.734;26.734;26.734;26.734;26.866;26.639;26.56;26.475;26.411;26.345;26.298;26.23;26.165;26.118;26.068;26.026;25.993;25.942;25.923;25.903;25.865;25.834;25.817;25.806;25.779;25.701;25.619;25.556;25.528;25.487;25.405;25.405;25.405;25.405;25.405;25.405;25.405;24.956;24.902;24.846;24.797;24.754;24.694;24.643;24.592;24.551;24.499;24.448;24.394;24.34;24.276;24.232;24.183;24.148;24.084;24.005;23.939;23.876;23.824;23.804;23.784;23.764;23.735;23.726;23.726;23.758;23.77;23.784;23.821;23.897;23.958;24.056;24.159;24.21;24.25;24.22;24.201;24.173;24.149;24.109;24.069;24.02;23.987;23.941;23.905;23.855;23.818;23.763;23.721;23.671;23.633;23.607;23.547;23.461;23.403;23.382;23.352;23.319;23.275;23.266;23.235;23.208;23.178;23.168;23.126;23.095;23.04;23.011;22.959;22.904;22.858;22.805;22.749;22.693;22.639;22.584;22.525;22.434;22.388;22.31;22.225;22.138;22.04;21.921;21.801;21.654;21.506;21.422;21.373;21.347;21.346;21.336;21.308;21.281;21.262;21.249;21.224;21.202;21.181;21.157;21.125;21.11;21.085;21.083;21.062;21.081;21.088;21.108;21.099;21.105;21.102;
29.039;28.981;28.921;28.871;28.834;28.782;28.726;28.685;28.651;28.655;28.621;28.582;28.559;28.563;28.566;28.546;28.527;28.496;28.526;28.539;28.56;28.577;28.613;28.689;28.782;28.895;28.965;28.96;28.969;28.958;28.94;28.902;28.878;28.841;28.833;28.817;28.766;28.743;28.706;28.688;28.663;28.625;28.607;28.597;28.577;28.54;28.521;28.532;28.542;28.522;28.507;28.478;28.449;28.419;28.396;28.361;28.324;28.294;28.249;28.225;28.177;28.13;28.089;28.031;27.979;27.927;27.858;27.798;27.728;27.644;27.546;27.438;27.297;27.137;26.941;26.74;26.529;26.269;25.975;25.896;25.903;25.915;25.925;25.939;25.97;26.008;26.045;26.106;26.186;26.263;26.399;26.542;26.724;26.944;26.944;26.944;26.944;26.944;26.944;26.944;26.944;26.944;26.584;26.351;26.228;26.267;26.308;26.309;26.263;26.224;26.169;26.122;26.079;26.05;26.024;25.95;25.914;25.898;25.882;25.827;25.705;25.633;25.596;25.556;25.51;25.444;25.39;25.351;25.295;25.244;25.244;25.244;25.244;25.244;24.987;24.943;24.89;24.841;24.801;24.757;24.696;24.679;24.631;24.594;24.56;24.528;24.474;24.439;24.386;24.336;24.282;24.224;24.161;24.084;23.989;23.892;23.808;23.77;23.728;23.753;23.718;23.702;23.697;23.714;23.746;23.778;23.829;23.887;23.977;24.109;24.223;24.284;24.269;24.238;24.22;24.187;24.169;24.14;24.105;24.067;24.041;24.001;23.917;23.841;23.792;23.751;23.707;23.623;23.556;23.519;23.479;23.446;23.414;23.388;23.352;23.328;23.304;23.272;23.247;23.226;23.19;23.163;23.124;23.103;23.081;23.034;23.001;22.97;22.908;22.874;22.821;22.773;22.73;22.68;22.64;22.553;22.471;22.417;22.33;22.246;22.117;21.984;21.835;21.661;21.524;21.4;21.354;21.333;21.291;21.269;21.248;21.229;21.188;21.169;21.165;21.161;21.146;21.121;21.105;21.105;21.107;21.102;21.102;21.09;21.112;21.126;21.161;21.198;21.207;21.207;
28.866;28.811;28.76;28.733;28.71;28.689;28.643;28.596;28.596;28.582;28.575;28.548;28.521;28.51;28.514;28.538;28.523;28.521;28.556;28.582;28.605;28.646;28.695;28.757;28.827;28.934;29.021;29.051;29.054;29.031;29.018;28.995;28.975;28.974;28.947;28.925;28.914;28.902;28.895;28.891;28.867;28.849;28.824;28.811;28.797;28.788;28.774;28.754;28.733;28.717;28.705;28.683;28.649;28.632;28.597;28.575;28.546;28.504;28.458;28.424;28.369;28.313;28.267;28.215;28.154;28.101;28.041;27.979;27.906;27.81;27.712;27.593;27.458;27.278;27.077;26.891;26.714;26.482;26.23;26.154;26.147;26.126;26.128;26.128;26.137;26.141;26.129;26.122;26.135;26.155;26.157;26.187;26.194;26.181;26.199;26.217;26.211;26.232;26.267;26.312;26.355;26.435;26.53;26.504;26.308;26.22;26.274;26.317;26.294;26.263;26.147;26.042;25.99;25.964;25.914;25.833;25.761;25.714;25.677;25.637;25.59;25.545;25.501;25.449;25.413;25.375;25.339;25.276;25.227;25.188;25.188;25.188;25.188;25.188;24.958;24.915;24.872;24.846;24.808;24.786;24.753;24.732;24.721;24.683;24.631;24.591;24.555;24.543;24.499;24.404;24.345;24.288;24.229;24.151;24.057;23.94;23.842;23.746;23.702;23.689;23.671;23.669;23.667;23.695;23.749;23.793;23.855;23.942;24.081;24.231;24.312;24.312;24.299;24.256;24.228;24.217;24.198;24.116;24.023;23.947;23.905;23.861;23.813;23.757;23.706;23.661;23.621;23.584;23.549;23.516;23.48;23.454;23.42;23.392;23.376;23.352;23.323;23.286;23.261;23.233;23.216;23.172;23.163;23.142;23.12;23.092;23.045;22.994;22.958;22.931;22.867;22.774;22.713;22.661;22.591;22.509;22.43;22.356;22.265;22.152;22.035;21.892;21.709;21.511;21.411;21.343;21.309;21.273;21.245;21.217;21.211;21.201;21.181;21.149;21.156;21.145;21.155;21.136;21.13;21.124;21.128;21.132;21.126;21.121;21.14;21.149;21.168;21.171;21.167;21.177;
28.737;28.706;28.667;28.636;28.603;28.593;28.538;28.504;28.498;28.502;28.498;28.478;28.471;28.468;28.478;28.467;28.474;28.465;28.481;28.497;28.534;28.585;28.648;28.732;28.856;28.988;29.037;29.025;29.063;29.065;29.067;29.058;29.048;29.039;29.043;29.039;29.027;29.015;28.976;28.96;28.947;28.917;28.907;28.891;28.879;28.843;28.833;28.83;28.805;28.784;28.768;28.738;28.699;28.679;28.643;28.614;28.57;28.538;28.501;28.45;28.407;28.35;28.306;28.249;28.194;28.127;28.066;28.006;27.944;27.871;27.771;27.647;27.472;27.297;27.108;26.91;26.755;26.584;26.356;26.3;26.303;26.321;26.34;26.343;26.358;26.371;26.374;26.357;26.369;26.383;26.371;26.347;26.327;26.288;26.269;26.259;26.26;26.252;26.247;26.257;26.264;26.289;26.338;26.401;26.345;26.169;26.114;26.141;26.099;26.049;25.995;25.929;25.88;25.829;25.79;25.739;25.705;25.664;25.625;25.572;25.526;25.48;25.437;25.386;25.343;25.306;25.257;25.221;25.181;25.136;25.136;25.136;25.136;25.136;25.136;24.946;24.936;24.937;24.923;24.807;24.712;24.683;24.672;24.641;24.599;24.581;24.551;24.517;24.483;24.448;24.403;24.358;24.3;24.234;24.149;24.036;23.906;23.786;23.703;23.687;23.682;23.703;23.734;23.798;23.891;23.987;24.09;24.181;24.205;24.234;24.231;24.205;24.164;24.103;24.075;24.036;23.977;23.948;23.898;23.86;23.831;23.784;23.746;23.704;23.645;23.62;23.601;23.562;23.536;23.503;23.475;23.456;23.419;23.396;23.375;23.362;23.328;23.301;23.28;23.272;23.252;23.205;23.118;23.087;23.066;23.042;22.985;22.922;22.888;22.855;22.809;22.753;22.706;22.648;22.576;22.508;22.434;22.342;22.227;22.097;21.932;21.709;21.517;21.392;21.308;21.287;21.268;21.25;21.219;21.194;21.205;21.191;21.174;21.151;21.156;21.167;21.151;21.139;21.12;21.114;21.132;21.158;21.162;21.156;21.149;21.145;21.155;21.159;21.157;21.167;
28.668;28.634;28.595;28.588;28.572;28.579;28.548;28.527;28.539;28.532;28.545;28.556;28.557;28.572;28.587;28.602;28.64;28.676;28.766;28.868;29.014;29.18;29.125;29.001;29.027;29.089;29.1;29.106;29.132;29.134;29.146;29.138;29.135;29.11;29.101;29.093;29.083;29.076;29.056;29.039;29.015;28.996;28.987;28.959;28.926;28.907;28.886;28.86;28.846;28.821;28.787;28.766;28.729;28.712;28.664;28.636;28.593;28.566;28.509;28.47;28.437;28.391;28.288;28.206;28.149;28.08;28.015;27.915;27.845;27.771;27.679;27.562;27.445;27.303;27.144;26.971;26.849;26.733;26.507;26.491;26.522;26.522;26.531;26.522;26.534;26.556;26.544;26.547;26.538;26.544;26.562;26.567;26.561;26.566;26.602;26.636;26.706;26.808;26.916;26.916;26.916;26.916;26.916;26.769;26.4;26.157;26.056;26.066;26.011;25.968;25.914;25.883;25.829;25.781;25.732;25.688;25.634;25.582;25.544;25.503;25.458;25.411;25.366;25.321;25.282;25.243;25.197;25.177;25.151;25.118;25.118;24.976;24.967;24.952;24.902;24.8;24.763;24.741;24.72;24.714;24.691;24.679;24.667;24.65;24.648;24.635;24.617;24.622;24.618;24.613;24.613;24.616;24.643;24.65;24.675;24.697;24.73;24.79;24.845;24.979;24.979;24.979;24.979;24.979;24.979;24.82;24.348;24.22;24.214;24.218;24.189;24.168;24.119;24.075;24.026;23.987;23.948;23.91;23.866;23.821;23.8;23.755;23.724;23.679;23.654;23.623;23.602;23.574;23.544;23.522;23.506;23.491;23.451;23.425;23.408;23.389;23.363;23.278;23.216;23.191;23.166;23.123;23.097;23.051;23.026;22.989;22.964;22.92;22.886;22.839;22.802;22.741;22.677;22.624;22.538;22.452;22.338;22.206;22.059;21.899;21.735;21.54;21.429;21.364;21.328;21.319;21.305;21.278;21.26;21.256;21.235;21.236;21.207;21.202;21.206;21.216;21.223;21.218;21.225;21.223;21.218;21.206;21.218;21.223;21.214;21.225;21.22;21.205;21.207;21.211;
